elapsed_s,objects,nodes,orphans
2.408,3828,235,0
2.417,3828,235,0
2.425,3828,235,0
2.433,3828,235,0
2.442,3828,235,0
2.450,3828,235,0
2.458,3828,235,0
2.467,3828,235,0
2.475,3828,235,0
2.483,3825,235,0
2.492,3825,235,0
2.500,3822,235,0
2.508,3822,235,0
2.517,3822,235,0
2.525,3822,235,0
2.533,3819,235,0
2.542,3819,235,0
2.550,3819,235,0
2.558,3819,235,0
2.567,3819,235,0
2.575,3819,235,0
2.583,3814,232,0
2.592,3808,232,0
2.600,3808,232,0
2.608,3808,232,0
2.617,3815,236,0
2.625,3815,236,0
2.633,3815,236,0
2.642,3815,236,0
2.650,3815,236,0
2.658,3815,236,0
2.667,3818,236,0
2.675,3818,236,0
2.683,3818,236,0
2.692,3818,236,0
2.700,3818,236,0
2.708,3818,236,0
2.717,3818,236,0
2.725,3818,236,0
2.733,3818,236,0
2.742,3818,236,0
2.750,3821,236,0
2.758,3821,236,0
2.767,3821,236,0
2.775,3821,236,0
2.783,3821,236,0
2.792,3821,236,0
2.800,3821,236,0
2.808,3821,236,0
2.817,3821,236,0
2.825,3821,236,0
2.833,3821,236,0
2.842,3821,236,0
2.850,3824,236,0
2.858,3824,236,0
2.867,3824,236,0
2.875,3824,236,0
2.883,3824,236,0
2.892,3824,236,0
2.900,3821,236,0
2.908,3821,236,0
2.917,3821,236,0
2.925,3821,236,0
2.933,3821,236,0
2.942,3821,236,0
2.950,3824,236,0
2.958,3824,236,0
2.967,3827,236,0
2.975,3827,236,0
2.983,3824,236,0
2.992,3824,236,0
3.000,3827,236,0
3.008,3827,236,0
3.017,3827,236,0
3.025,3827,236,0
3.033,3827,236,0
3.042,3827,236,0
3.050,3827,236,0
3.058,3827,236,0
3.067,3827,236,0
3.075,3827,236,0
3.083,3824,236,0
3.092,3824,236,0
3.100,3824,236,0
3.108,3824,236,0
3.117,3824,236,0
3.125,3824,236,0
3.133,3824,236,0
3.142,3824,236,0
3.150,3824,236,0
3.158,3824,236,0
3.167,3824,236,0
3.175,3824,236,0
3.183,3821,236,0
3.192,3821,236,0
3.200,3768,196,0
3.208,3718,196,0
3.217,3718,196,0
3.225,3718,196,0
3.233,3715,196,0
3.242,3691,172,0
3.250,3655,172,0
3.258,3655,172,0
3.267,3655,172,0
3.275,3655,172,0
3.283,3655,172,0
3.292,3655,172,0
3.300,3655,172,0
3.308,3655,172,0
3.317,3655,172,0
3.325,3655,172,0
3.333,3655,172,0
3.342,3655,172,0
3.350,3655,172,0
3.358,3655,172,0
3.367,3658,172,0
3.375,3658,172,0
3.383,3658,172,0
3.392,3658,172,0
3.400,3658,172,0
3.408,3658,172,0
3.417,3664,171,0
3.425,3659,171,0
3.433,3659,171,0
3.442,3659,171,0
3.450,3662,171,0
3.458,3662,171,0
3.467,3665,171,0
3.475,3665,171,0
3.483,3665,171,0
3.492,3665,171,0
3.500,3665,171,0
3.508,3665,171,0
3.517,3665,171,0
3.525,3665,171,0
3.533,3665,171,0
3.542,3665,171,0
3.550,3668,171,0
3.558,3668,171,0
3.567,3668,171,0
3.575,3668,171,0
3.583,3668,171,0
3.592,3668,171,0
3.600,3665,171,0
3.608,3665,171,0
3.617,3665,171,0
3.625,3665,171,0
3.633,3665,171,0
3.642,3665,171,0
3.650,3668,171,0
3.658,3668,171,0
3.667,3671,171,0
3.675,3671,171,0
3.683,3663,168,0
3.692,3657,168,0
3.700,3657,168,0
3.708,3657,168,0
3.717,3667,172,0
3.725,3667,172,0
3.733,3667,172,0
3.742,3667,172,0
3.750,3667,172,0
3.758,3667,172,0
3.767,3667,172,0
3.775,3667,172,0
3.783,3664,172,0
3.792,3664,172,0
3.800,3664,172,0
3.808,3664,172,0
3.817,3664,172,0
3.825,3664,172,0
3.833,3664,172,0
3.842,3664,172,0
3.850,3664,172,0
3.858,3664,172,0
3.867,3664,172,0
3.875,3664,172,0
3.883,3661,172,0
3.892,3661,172,0
3.900,3658,172,0
3.908,3658,172,0
3.917,3658,172,0
3.925,3658,172,0
3.933,3655,172,0
3.942,3655,172,0
3.950,3655,172,0
3.958,3655,172,0
3.967,3655,172,0
3.975,3655,172,0
3.983,3655,172,0
3.992,3655,172,0
4.000,3655,172,0
4.008,3655,172,0
4.017,3655,172,0
4.025,3655,172,0
4.033,3655,172,0
4.042,3655,172,0
4.050,3655,172,0
4.058,3655,172,0
4.067,3658,172,0
4.075,3658,172,0
4.083,3658,172,0
4.092,3658,172,0
4.100,3658,172,0
4.108,3658,172,0
4.117,3658,172,0
4.125,3658,172,0
4.133,3658,172,0
4.142,3661,172,0
4.150,3661,172,0
4.158,3661,172,0
4.167,3661,172,0
4.175,3661,172,0
4.183,3661,172,0
4.192,3781,220,0
4.200,3781,220,0
4.208,3781,220,0
4.217,3781,220,0
4.225,3781,220,0
4.233,3781,220,0
4.242,3784,220,0
4.250,3784,220,0
4.258,3784,220,0
4.267,3784,220,0
4.275,3784,220,0
4.283,3784,220,0
4.292,3781,220,0
4.300,3781,220,0
4.308,3781,220,0
4.317,3781,220,0
4.325,3781,220,0
4.333,3781,220,0
4.342,3784,220,0
4.350,3784,220,0
4.358,3787,220,0
4.367,3784,220,0
4.375,3784,220,0
4.383,3784,220,0
4.392,3787,220,0
4.400,3787,220,0
4.408,3787,220,0
4.417,3787,220,0
4.425,3787,220,0
4.433,3787,220,0
4.442,3787,220,0
4.450,3787,220,0
4.458,3787,220,0
4.467,3787,220,0
4.475,3784,220,0
4.483,3784,220,0
4.492,3784,220,0
4.500,3790,219,0
4.508,3785,219,0
4.517,3785,219,0
4.525,3785,219,0
4.533,3788,219,0
4.542,3788,219,0
4.550,3788,219,0
4.558,3788,219,0
4.567,3785,219,0
4.575,3782,219,0
4.583,3782,219,0
4.592,3782,219,0
4.600,3782,219,0
4.608,3779,219,0
4.617,3779,219,0
4.625,3779,219,0
4.633,3779,219,0
4.642,3779,219,0
4.650,3779,219,0
4.658,3779,219,0
4.667,3779,219,0
4.675,3779,219,0
4.683,3779,219,0
4.692,3779,219,0
4.700,3779,219,0
4.708,3779,219,0
4.717,3779,219,0
4.725,3779,219,0
4.733,3782,219,0
4.742,3777,216,0
4.750,3768,216,0
4.758,3768,216,0
4.767,3768,216,0
4.775,3768,216,0
4.783,3778,220,0
4.792,3778,220,0
4.800,3778,220,0
4.808,3778,220,0
4.817,3781,220,0
4.825,3781,220,0
4.833,3781,220,0
4.842,3781,220,0
4.850,3781,220,0
4.858,3781,220,0
4.867,3781,220,0
4.875,3781,220,0
4.883,3781,220,0
4.892,3781,220,0
4.900,3781,220,0
4.908,3781,220,0
4.917,3784,220,0
4.925,3784,220,0
4.933,3784,220,0
4.942,3784,220,0
4.950,3784,220,0
4.958,3784,220,0
4.967,3781,220,0
4.975,3781,220,0
4.983,3793,218,0
4.992,3783,218,0
5.000,3783,218,0
5.008,3786,218,0
5.017,3786,218,0
5.025,3789,218,0
5.033,3789,218,0
5.042,3786,218,0
5.050,3786,218,0
5.058,3789,218,0
5.067,3789,218,0
5.075,3789,218,0
5.083,3789,218,0
5.092,3789,218,0
5.100,3789,218,0
5.108,3789,218,0
5.117,3789,218,0
5.125,3789,218,0
5.133,3789,218,0
5.142,3805,222,0
5.150,3805,222,0
5.158,3805,222,0
5.167,3805,222,0
5.175,3805,222,0
5.183,3805,222,0
5.192,3805,222,0
5.200,3805,222,0
5.208,3805,222,0
5.217,3805,222,0
5.225,3805,222,0
5.233,3802,222,0
5.242,3792,216,0
5.250,3777,216,0
5.258,3777,216,0
5.267,3778,216,0
5.275,3777,216,0
5.283,3778,216,0
5.292,3774,216,0
5.300,3775,216,0
5.308,3774,216,0
5.317,3775,216,0
5.325,3774,216,0
5.333,3775,216,0
5.342,3774,216,0
5.350,3774,216,0
5.358,3774,216,0
5.367,3774,216,0
5.375,3774,216,0
5.383,3774,216,0
5.392,3774,216,0
5.400,3775,216,0
5.408,3774,216,0
5.417,3775,216,0
5.425,3777,216,0
5.433,3778,216,0
5.442,3777,216,0
5.450,3778,216,0
5.458,3777,216,0
5.467,3778,216,0
5.475,3777,216,0
5.483,3778,216,0
5.492,3777,216,0
5.500,3778,216,0
5.508,3780,216,0
5.517,3780,216,0
5.525,3780,216,0
5.533,3780,216,0
5.542,3780,216,0
5.550,3780,216,0
5.558,3780,216,0
5.567,3781,216,0
5.575,3786,215,0
5.583,3782,215,0
5.592,3784,215,0
5.600,3785,215,0
5.608,3787,215,0
5.617,3788,215,0
5.625,3787,215,0
5.633,3788,215,0
5.642,3787,215,0
5.650,3787,215,0
5.658,3784,215,0
5.667,3784,215,0
5.675,3784,215,0
5.683,3784,215,0
5.692,3784,215,0
5.700,3785,215,0
5.708,3787,215,0
5.717,3788,215,0
5.725,3793,215,0
5.733,3785,215,0
5.742,3781,215,0
5.750,3782,215,0
5.758,3784,215,0
5.767,3785,215,0
5.775,3784,215,0
5.783,3785,215,0
5.792,3784,215,0
5.800,3784,215,0
5.808,3784,215,0
5.817,3784,215,0
5.825,3781,215,0
5.833,3782,215,0
5.842,3773,212,0
5.850,3768,212,0
5.858,3767,212,0
5.867,3767,212,0
5.875,3777,216,0
5.883,3777,216,0
5.892,3777,216,0
5.900,3777,216,0
5.908,3777,216,0
5.917,3787,217,0
5.925,3784,217,0
5.933,3784,217,0
5.942,3781,217,0
5.950,3781,217,0
5.958,3778,217,0
5.967,3779,217,0
5.975,3778,217,0
5.983,3779,217,0
5.992,3775,217,0
6.000,3775,217,0
6.008,3775,217,0
6.017,3775,217,0
6.025,3775,217,0
6.033,3775,217,0
6.042,3775,217,0
6.050,3775,217,0
6.058,3775,217,0
6.067,3775,217,0
6.075,3775,217,0
6.083,3775,217,0
6.092,3775,217,0
6.100,3775,217,0
6.108,3775,217,0
6.117,3775,217,0
6.125,3778,217,0
6.133,3778,217,0
6.142,3778,217,0
6.150,3778,217,0
6.158,3778,217,0
6.167,3778,217,0
6.175,3778,217,0
6.183,3778,217,0
6.192,3778,217,0
6.200,3778,217,0
6.208,3781,217,0
6.217,3781,217,0
6.225,3781,217,0
6.233,3781,217,0
6.242,3781,217,0
6.250,3781,217,0
6.258,3781,217,0
6.267,3781,217,0
6.275,3781,217,0
6.283,3781,217,0
6.292,3776,217,0
6.300,3776,217,0
6.308,3779,217,0
6.317,3779,217,0
6.325,3779,217,0
6.333,3779,217,0
6.342,3779,217,0
6.350,3779,217,0
6.358,3776,217,0
6.367,3776,217,0
6.375,3776,217,0
6.383,3776,217,0
6.392,3776,217,0
6.400,3776,217,0
6.408,3779,217,0
6.417,3779,217,0
6.425,3782,217,0
6.433,3782,217,0
6.442,3779,217,0
6.450,3779,217,0
6.458,3782,217,0
6.467,3782,217,0
6.475,3782,217,0
6.483,3782,217,0
6.492,3782,217,0
6.500,3782,217,0
6.508,3782,217,0
6.517,3782,217,0
6.525,3782,217,0
6.533,3782,217,0
6.542,3779,217,0
6.550,3779,217,0
6.558,3785,219,0
6.567,3785,219,0
6.575,3785,219,0
6.583,3785,219,0
6.592,3785,219,0
6.600,3785,219,0
6.608,3785,219,0
6.617,3785,219,0
6.625,3785,219,0
6.633,3785,219,0
6.642,3782,219,0
6.650,3782,219,0
6.658,3779,219,0
6.667,3779,219,0
6.675,3788,218,0
6.683,3783,218,0
6.692,3780,218,0
6.700,3780,218,0
6.708,3780,218,0
6.717,3780,218,0
6.725,3780,218,0
6.733,3780,218,0
6.742,3780,218,0
6.750,3780,218,0
6.758,3780,218,0
6.767,3780,218,0
6.775,3780,218,0
