elapsed_s,objects,nodes,orphans
2.408,3912,235,0
2.417,3912,235,0
2.425,3912,235,0
2.433,3919,235,0
2.442,3919,235,0
2.450,3916,235,0
2.458,3916,235,0
2.467,3916,235,0
2.475,3916,235,0
2.483,3916,235,0
2.492,3970,247,0
2.500,3970,247,0
2.508,3970,247,0
2.517,3970,247,0
2.525,3970,247,0
2.533,3950,247,0
2.542,3950,247,0
2.550,3945,244,0
2.558,3939,244,0
2.567,3939,244,0
2.575,3939,244,0
2.583,3946,248,0
2.592,3946,248,0
2.600,3946,248,0
2.608,3946,248,0
2.617,3949,248,0
2.625,3945,248,0
2.633,3945,248,0
2.642,3943,248,0
2.650,3943,248,0
2.658,3943,248,0
2.667,3943,248,0
2.675,3943,248,0
2.683,3943,248,0
2.692,3943,248,0
2.700,3946,248,0
2.708,3946,248,0
2.717,3940,248,0
2.725,3940,248,0
2.733,3940,248,0
2.742,3940,248,0
2.750,3940,248,0
2.758,3934,244,0
2.767,3927,244,0
2.775,3927,244,0
2.783,3924,241,0
2.792,3913,236,0
2.800,3902,236,0
2.808,3902,236,0
2.817,3902,236,0
2.825,3902,236,0
2.833,3902,236,0
2.842,3902,236,0
2.850,3902,236,0
2.858,3902,236,0
2.867,3902,236,0
2.875,3902,236,0
2.883,3902,236,0
2.892,3902,236,0
2.900,3905,236,0
2.908,3905,236,0
2.917,3908,236,0
2.925,3908,236,0
2.933,3905,236,0
2.942,3905,236,0
2.950,3903,236,0
2.958,3903,236,0
2.967,3903,236,0
2.975,3903,236,0
2.983,3903,236,0
2.992,3903,236,0
3.000,3903,236,0
3.008,3903,236,0
3.017,3913,236,0
3.025,3913,236,0
3.033,3916,236,0
3.042,3916,236,0
3.050,3916,236,0
3.058,3916,236,0
3.067,3916,236,0
3.075,3970,248,0
3.083,3967,248,0
3.092,3967,248,0
3.100,3967,248,0
3.108,3967,248,0
3.117,3947,248,0
3.125,3947,248,0
3.133,3944,248,0
3.142,3944,248,0
3.150,3941,248,0
3.158,3941,248,0
3.167,3891,208,0
3.175,3841,208,0
3.183,3841,208,0
3.192,3841,208,0
3.200,3841,208,0
3.208,3813,184,0
3.217,3777,184,0
3.225,3775,184,0
3.233,3775,184,0
3.242,3775,184,0
3.250,3775,184,0
3.258,3775,184,0
3.267,3775,184,0
3.275,3775,184,0
3.283,3775,184,0
3.292,3775,184,0
3.300,3769,184,0
3.308,3769,184,0
