elapsed_s,objects,nodes,orphans
2.408,4003,228,0
2.417,4003,228,0
2.425,4003,228,0
2.433,4003,228,0
2.442,4003,228,0
2.450,4477,301,0
2.458,4483,301,0
2.467,4483,301,0
2.475,4483,301,0
2.483,4483,301,0
2.492,4431,290,0
2.500,4387,290,0
2.508,4379,287,0
2.517,4373,287,0
2.525,4373,287,0
2.533,4373,287,0
2.542,4380,291,0
2.550,4380,291,0
2.558,4380,291,0
2.567,4380,291,0
2.575,4376,291,0
2.583,4376,291,0
2.592,4374,291,0
2.600,4374,291,0
2.608,4302,255,0
2.617,4122,255,0
2.625,4122,255,0
2.633,4122,255,0
2.642,4125,255,0
2.650,4125,255,0
2.658,4128,255,0
2.667,4122,255,0
2.675,4122,255,0
2.683,4116,255,0
2.692,4116,255,0
2.700,4116,255,0
2.708,4110,251,0
2.717,4103,251,0
2.725,4106,251,0
2.733,4103,248,0
2.742,4099,248,0
2.750,4172,255,0
2.758,4162,255,0
2.767,4162,255,0
2.775,4162,255,0
2.783,4162,255,0
2.792,4153,249,0
2.800,4129,249,0
2.808,4129,249,0
2.817,4129,249,0
2.825,4129,249,0
2.833,4129,249,0
2.842,4129,249,0
2.850,4129,249,0
2.858,4129,249,0
2.867,4129,249,0
2.875,4126,249,0
2.883,4126,249,0
2.892,4121,249,0
2.900,4121,249,0
2.908,4121,249,0
2.917,4109,243,0
2.925,4077,242,0
2.933,4073,242,0
2.942,4073,242,0
2.950,4073,242,0
2.958,4070,242,0
2.967,4080,242,0
2.975,4080,242,0
2.983,4080,242,0
2.992,4080,242,0
3.000,4080,242,0
3.008,4080,242,0
3.017,4080,242,0
3.025,4470,302,0
3.033,4470,302,0
3.042,4470,302,0
3.050,4470,302,0
3.058,4470,302,0
3.067,4392,278,0
3.075,4296,278,0
3.083,4296,278,0
3.092,4296,278,0
3.100,4296,278,0
3.108,4296,278,0
3.117,4246,238,0
3.125,4196,238,0
3.133,4196,238,0
3.142,4196,238,0
3.150,4198,238,0
3.158,4196,238,0
3.167,4196,238,0
3.175,4196,238,0
3.183,4124,202,0
3.192,3944,202,0
3.200,3944,202,0
3.208,3944,202,0
3.217,3944,202,0
3.225,3944,202,0
3.233,3944,202,0
3.242,3938,202,0
3.250,3938,202,0
3.258,3938,202,0
3.267,3938,202,0
3.275,3938,202,0
3.283,3932,198,0
3.292,3925,198,0
3.300,3925,198,0
3.308,3922,195,0
3.317,3918,195,0
3.325,3991,202,0
3.333,3990,201,0
3.342,3985,201,0
3.350,3991,201,0
3.358,3991,201,0
3.367,3979,195,0
3.375,3955,195,0
3.383,3952,195,0
3.392,3952,195,0
3.400,3952,195,0
3.408,3952,195,0
3.417,3955,195,0
3.425,3955,195,0
3.433,3955,195,0
3.442,3955,195,0
3.450,3955,195,0
3.458,3955,195,0
3.467,3955,195,0
3.475,3953,195,0
3.483,3956,195,0
3.492,3944,189,0
3.500,3912,188,0
3.508,3908,188,0
3.517,3908,188,0
3.525,3908,188,0
3.533,3908,188,0
3.542,3918,188,0
3.550,3918,188,0
3.558,3918,188,0
3.567,3915,188,0
3.575,3915,188,0
3.583,3909,188,0
3.592,3909,188,0
3.600,4370,258,0
3.608,4364,258,0
3.617,4361,258,0
3.625,4371,262,0
3.633,4319,251,0
3.642,4272,251,0
3.650,4272,251,0
3.658,4272,251,0
3.667,4272,251,0
3.675,4272,251,0
3.683,4272,251,0
3.692,4272,251,0
3.700,4272,251,0
3.708,4269,251,0
3.717,4269,251,0
3.725,4265,251,0
3.733,4263,251,0
3.742,4263,251,0
3.750,4191,215,0
3.758,4011,215,0
3.767,4011,215,0
3.775,4011,215,0
3.783,4011,215,0
3.792,4011,215,0
3.800,4011,215,0
