elapsed_s,objects,nodes,orphans
2.408,2779,62,0
2.417,2779,62,0
2.425,2779,62,0
2.433,2779,62,0
2.442,2779,62,0
2.450,2779,62,0
2.458,2779,62,0
2.467,2779,62,0
2.475,2779,62,0
2.483,2779,62,0
2.492,2779,62,0
2.500,2779,62,0
2.508,2779,62,0
2.517,2779,62,0
2.525,2779,62,0
2.533,2779,62,0
2.542,2779,62,0
2.550,2779,62,0
2.558,2779,62,0
2.567,2779,62,0
2.575,2779,62,0
2.583,2779,62,0
2.592,2779,62,0
2.600,2779,62,0
2.608,2779,62,0
2.617,2779,62,0
2.625,2779,62,0
2.633,2779,62,0
2.642,2779,62,0
2.650,2779,62,0
2.658,2779,62,0
2.667,2779,62,0
2.675,2779,62,0
2.683,2779,62,0
2.692,2779,62,0
2.700,2779,62,0
2.708,2779,62,0
2.717,2779,62,0
2.725,2779,62,0
2.733,2779,62,0
2.742,2779,62,0
2.750,2779,62,0
2.758,2779,62,0
2.767,2779,62,0
2.775,2779,62,0
2.783,2779,62,0
2.792,2779,62,0
2.800,2779,62,0
2.808,2779,62,0
2.817,2779,62,0
2.825,2779,62,0
2.833,2779,62,0
2.842,2779,62,0
2.850,2779,62,0
2.858,2779,62,0
2.867,2779,62,0
2.875,2779,62,0
2.883,2779,62,0
2.892,2779,62,0
2.900,2779,62,0
2.908,2779,62,0
2.917,2779,62,0
2.925,2779,62,0
2.933,2779,62,0
2.942,2779,62,0
2.950,2779,62,0
2.958,2779,62,0
2.967,2779,62,0
2.975,2779,62,0
2.983,2779,62,0
2.992,2779,62,0
3.000,2779,62,0
3.008,2779,62,0
3.017,2779,62,0
3.025,2779,62,0
3.033,2779,62,0
3.042,2779,62,0
3.050,2779,62,0
3.058,2779,62,0
3.067,2779,62,0
3.075,2779,62,0
3.083,2779,62,0
3.092,2779,62,0
3.100,2779,62,0
3.108,2779,62,0
3.117,2779,62,0
3.125,2779,62,0
3.133,2779,62,0
3.142,2779,62,0
3.150,2779,62,0
3.158,2779,62,0
3.167,2779,62,0
3.175,2779,62,0
3.183,2779,62,0
3.192,2779,62,0
3.200,2779,62,0
3.208,2779,62,0
3.217,2779,62,0
3.225,2779,62,0
3.233,2779,62,0
3.242,2779,62,0
3.250,2779,62,0
3.258,2779,62,0
3.267,2779,62,0
3.275,2779,62,0
3.283,2779,62,0
3.292,2779,62,0
3.300,2779,62,0
3.308,2779,62,0
3.317,2779,62,0
3.325,2779,62,0
3.333,2779,62,0
3.342,2779,62,0
3.350,2779,62,0
3.358,2779,62,0
3.367,2779,62,0
3.375,2779,62,0
3.383,2779,62,0
3.392,2779,62,0
3.400,2779,62,0
3.408,2779,62,0
3.417,2779,62,0
3.425,2779,62,0
3.433,2779,62,0
3.442,2779,62,0
3.450,2779,62,0
3.458,2779,62,0
3.467,2779,62,0
3.475,2779,62,0
3.483,2779,62,0
3.492,2779,62,0
3.500,2779,62,0
3.508,2779,62,0
3.517,2779,62,0
3.525,2779,62,0
3.533,2779,62,0
3.542,2779,62,0
3.550,2779,62,0
3.558,2779,62,0
3.567,2779,62,0
3.575,2779,62,0
3.583,2779,62,0
3.592,2779,62,0
3.600,2779,62,0
3.608,2779,62,0
3.617,2779,62,0
3.625,2779,62,0
3.633,2779,62,0
3.642,2779,62,0
3.650,2779,62,0
3.658,2779,62,0
3.667,2779,62,0
3.675,2779,62,0
3.683,2779,62,0
3.692,2779,62,0
3.700,2779,62,0
3.708,2779,62,0
3.717,2779,62,0
3.725,2779,62,0
3.733,2779,62,0
3.742,2779,62,0
3.750,2779,62,0
3.758,2779,62,0
3.767,2779,62,0
3.775,2779,62,0
3.783,2779,62,0
3.792,2779,62,0
3.800,2779,62,0
3.808,2779,62,0
3.817,2779,62,0
3.825,2779,62,0
3.833,2779,62,0
3.842,2779,62,0
3.850,2779,62,0
3.858,2779,62,0
3.867,2779,62,0
3.875,2779,62,0
3.883,2779,62,0
3.892,2779,62,0
3.900,2779,62,0
3.908,2779,62,0
3.917,2779,62,0
3.925,2779,62,0
3.933,2779,62,0
3.942,2779,62,0
3.950,2779,62,0
3.958,2779,62,0
3.967,2779,62,0
3.975,2779,62,0
3.983,2779,62,0
3.992,2779,62,0
4.000,2779,62,0
4.008,2779,62,0
4.017,2779,62,0
4.025,2779,62,0
4.033,2779,62,0
4.042,2779,62,0
4.050,2779,62,0
4.058,2779,62,0
4.067,2779,62,0
4.075,2779,62,0
4.083,2779,62,0
4.092,2779,62,0
4.100,2779,62,0
4.108,2779,62,0
4.117,2779,62,0
4.125,2779,62,0
4.133,2779,62,0
4.142,2779,62,0
4.150,2779,62,0
4.158,2779,62,0
4.167,2779,62,0
4.175,2779,62,0
4.183,2779,62,0
4.192,2779,62,0
4.200,2779,62,0
4.208,2779,62,0
4.217,2779,62,0
4.225,2779,62,0
4.233,2779,62,0
4.242,2779,62,0
4.250,2779,62,0
4.258,2779,62,0
4.267,2779,62,0
4.275,2779,62,0
4.283,2779,62,0
4.292,2779,62,0
4.300,2779,62,0
4.308,2779,62,0
4.317,2779,62,0
4.325,2779,62,0
4.333,2779,62,0
4.342,2779,62,0
4.350,2779,62,0
4.358,2779,62,0
4.367,2779,62,0
4.375,2779,62,0
4.383,2779,62,0
4.392,2779,62,0
4.400,2779,62,0
4.408,2779,62,0
4.417,2779,62,0
4.425,2779,62,0
4.433,2779,62,0
4.442,2779,62,0
4.450,2779,62,0
4.458,2779,62,0
4.467,2779,62,0
4.475,2779,62,0
4.483,2779,62,0
4.492,2779,62,0
4.500,2779,62,0
4.508,2779,62,0
4.517,2779,62,0
4.525,2779,62,0
4.533,2779,62,0
4.542,2779,62,0
4.550,2779,62,0
4.558,2779,62,0
4.567,2779,62,0
4.575,2779,62,0
4.583,2779,62,0
4.592,2779,62,0
4.600,2779,62,0
4.608,2779,62,0
4.617,2779,62,0
4.625,2779,62,0
4.633,2779,62,0
4.642,2779,62,0
4.650,2779,62,0
4.658,2779,62,0
4.667,2779,62,0
4.675,2779,62,0
4.683,2779,62,0
4.692,2779,62,0
4.700,2779,62,0
4.708,2779,62,0
4.717,2779,62,0
4.725,2779,62,0
4.733,2779,62,0
4.742,2779,62,0
4.750,2779,62,0
4.758,2779,62,0
4.767,2779,62,0
4.775,2779,62,0
4.783,2779,62,0
4.792,2779,62,0
4.800,2779,62,0
4.808,2779,62,0
4.817,2779,62,0
4.825,2779,62,0
4.833,2779,62,0
4.842,2779,62,0
4.850,2779,62,0
4.858,2779,62,0
4.867,2779,62,0
4.875,2779,62,0
4.883,2779,62,0
4.892,2779,62,0
4.900,2779,62,0
4.908,2779,62,0
4.917,2779,62,0
4.925,2779,62,0
4.933,2779,62,0
4.942,2779,62,0
4.950,2779,62,0
4.958,2779,62,0
4.967,2779,62,0
4.975,2779,62,0
4.983,2779,62,0
4.992,2779,62,0
5.000,2779,62,0
5.008,2779,62,0
5.017,2779,62,0
5.025,2779,62,0
5.033,2779,62,0
