elapsed_s,objects,nodes,orphans
2.408,4088,261,0
2.417,4075,261,0
2.425,4075,261,0
2.433,4075,261,0
2.442,4075,261,0
2.450,4075,261,0
2.458,4085,261,0
2.467,4085,261,0
2.475,4085,261,0
2.483,4085,261,0
2.492,4085,261,0
2.500,4085,261,0
2.508,4085,261,0
2.517,4436,317,0
2.525,4436,317,0
2.533,4431,314,0
2.542,4425,314,0
2.550,4439,316,0
2.558,4391,296,0
2.567,4289,296,0
2.575,4289,296,0
2.583,4289,296,0
2.592,4289,296,0
2.600,4289,296,0
2.608,4289,296,0
2.617,4289,296,0
2.625,4292,296,0
2.633,4292,296,0
2.642,4288,296,0
2.650,4288,296,0
2.658,4288,296,0
2.667,4286,296,0
2.675,4227,268,0
2.683,4087,268,0
2.692,4090,268,0
2.700,4090,268,0
2.708,4086,266,0
2.717,4076,266,0
2.725,4076,266,0
2.733,4070,266,0
2.742,4070,266,0
2.750,4070,266,0
2.758,4070,266,0
2.767,4070,266,0
2.775,4064,262,0
2.783,4057,262,0
2.792,4057,262,0
2.800,4054,259,0
2.808,4050,259,0
2.817,4097,262,0
2.825,4087,262,0
2.833,4087,262,0
2.842,4090,262,0
2.850,4090,262,0
2.858,4083,260,0
2.867,4075,260,0
2.875,4078,260,0
2.883,4078,260,0
2.892,4078,260,0
2.900,4078,260,0
2.908,4081,260,0
2.917,4081,260,0
2.925,4078,260,0
2.933,4078,260,0
2.942,4078,260,0
2.950,4078,260,0
2.958,4078,260,0
2.967,4076,260,0
2.975,4076,260,0
2.983,4068,256,0
2.992,4048,256,0
3.000,4048,256,0
3.008,4048,256,0
3.017,4048,256,0
3.025,4051,256,0
3.033,4061,256,0
3.042,4061,256,0
3.050,4061,256,0
3.058,4061,256,0
3.067,4061,256,0
3.075,4058,256,0
3.083,4058,256,0
3.092,4378,309,0
3.100,4378,309,0
3.108,4375,309,0
3.117,4375,309,0
3.125,4395,312,0
3.133,4353,296,0
3.142,4236,256,0
3.150,4186,256,0
3.158,4186,256,0
3.167,4186,256,0
3.175,4150,232,0
3.183,4114,232,0
3.192,4114,232,0
3.200,4114,232,0
3.208,4114,232,0
3.217,4114,232,0
3.225,4110,232,0
3.233,4110,232,0
3.242,4108,232,0
3.250,4108,232,0
3.258,4065,212,0
3.267,3965,212,0
3.275,3965,212,0
3.283,3965,212,0
3.292,3961,210,0
3.300,3951,210,0
3.308,3951,210,0
3.317,3945,210,0
3.325,3948,210,0
3.333,3948,210,0
3.342,3948,210,0
3.350,3948,210,0
3.358,3948,205,0
3.367,3936,205,0
3.375,3936,205,0
3.383,3933,202,0
3.392,3925,197,0
3.400,3969,205,0
3.408,3972,205,0
3.417,3972,205,0
3.425,3972,205,0
3.433,3972,205,0
3.442,3964,201,0
3.450,3948,201,0
3.458,3948,201,0
3.467,3948,201,0
3.475,3948,201,0
3.483,3948,201,0
3.492,3948,201,0
