elapsed_s,frame_ms,engine_fps,process_ms,physics_ms,memory_mib,objects,nodes,orphans,draw_calls,render_objects,primitives,physics_objects,collision_pairs
0.002955,2.955000,114.000,45.262000,4.071000,122.619656,3740,540,0,223,430,3464,49,0
0.016282,13.327000,114.000,45.262000,4.071000,122.614922,3740,536,0,222,429,3462,49,0
0.018387,2.105000,114.000,45.262000,4.071000,122.611015,3733,536,0,222,429,3462,49,0
0.032615,14.228000,114.000,45.262000,4.071000,122.615078,3739,536,0,220,427,3458,49,0
0.035424,2.809000,114.000,45.262000,4.071000,122.616108,3739,536,0,219,426,3456,49,0
0.050113,14.689000,114.000,45.262000,4.071000,122.619755,3745,536,0,219,426,3456,49,0
0.053152,3.039000,114.000,45.262000,4.071000,122.605549,3736,531,0,218,425,3454,49,0
0.066236,13.084000,114.000,45.262000,4.071000,122.599613,3726,531,0,218,425,3454,49,0
0.069741,3.505000,114.000,45.262000,4.071000,122.632885,3728,531,0,221,447,3498,49,0
0.082406,12.665000,114.000,45.262000,4.071000,122.632832,3725,531,0,221,447,3498,49,0
0.085318,2.912000,114.000,45.262000,4.071000,122.617702,3725,531,0,189,415,3434,49,0
0.098958,13.640000,114.000,45.262000,4.071000,122.618084,3725,531,0,189,415,3434,49,0
0.101628,2.670000,114.000,45.262000,4.071000,122.618565,3725,531,0,189,415,3434,49,0
0.116066,14.438000,114.000,45.262000,4.071000,122.622459,3728,531,0,189,415,3434,49,0
0.118185,2.119000,114.000,45.262000,4.071000,122.622894,3728,531,0,189,415,3434,49,0
0.132490,14.305000,114.000,45.262000,4.071000,122.625023,3731,531,0,189,415,3434,49,0
0.135472,2.982000,114.000,45.262000,4.071000,122.625423,3731,531,0,189,415,3434,49,0
0.149872,14.400000,114.000,45.262000,4.071000,122.625858,3731,531,0,189,415,3434,49,0
0.152570,2.698000,114.000,45.262000,4.071000,122.626362,3731,531,0,189,415,3434,49,0
0.166129,13.559000,114.000,45.262000,4.071000,122.629417,3731,531,0,189,415,3434,49,0
0.168536,2.407000,114.000,45.262000,4.071000,122.629852,3731,531,0,189,415,3434,49,0
0.182565,14.029000,114.000,45.262000,4.071000,122.631931,3734,531,0,189,415,3434,49,0
0.189698,7.133000,114.000,45.262000,4.071000,122.632366,3734,531,0,189,415,3434,49,0
0.192492,2.794000,114.000,45.262000,4.071000,122.632801,3734,531,0,189,415,3434,49,0
0.208368,15.876000,114.000,45.262000,4.071000,122.756134,3814,563,0,189,415,3434,49,0
0.214676,6.308000,114.000,45.262000,4.071000,122.760742,3811,563,0,197,411,3426,49,0
0.218698,4.022000,114.000,45.262000,4.071000,122.762730,3814,563,0,197,411,3426,49,0
0.231425,12.727000,114.000,45.262000,4.071000,122.758862,3812,563,0,197,411,3426,49,0
0.235744,4.319000,114.000,45.262000,4.071000,122.734966,3812,563,0,195,409,3422,49,0
0.248275,12.531000,114.000,45.262000,4.071000,122.733761,3809,563,0,195,409,3422,49,0
0.253153,4.878000,114.000,45.262000,4.071000,122.734295,3809,563,0,195,409,3422,49,0
0.264857,11.704000,114.000,45.262000,4.071000,122.731449,3803,563,0,195,409,3422,49,0
0.269010,4.153000,114.000,45.262000,4.071000,122.735165,3809,563,0,195,409,3422,49,0
0.281384,12.374000,114.000,45.262000,4.071000,122.735542,3809,563,0,195,409,3422,49,0
0.284724,3.340000,114.000,45.262000,4.071000,122.732697,3803,563,0,195,409,3422,49,0
0.300094,15.370000,114.000,45.262000,4.071000,122.733086,3803,563,0,195,409,3422,49,0
0.302648,2.554000,114.000,45.262000,4.071000,122.731880,3800,563,0,195,409,3422,49,0
0.316309,13.661000,114.000,45.262000,4.071000,122.738319,3810,563,0,195,409,3422,49,0
0.318363,2.054000,114.000,45.262000,4.071000,122.737114,3807,563,0,195,409,3422,49,0
0.332570,14.207000,114.000,45.262000,4.071000,122.739223,3810,563,0,195,409,3422,49,0
