elapsed_s,frame_ms,engine_fps,process_ms,physics_ms,memory_mib,objects,nodes,orphans,draw_calls,render_objects,primitives,physics_objects,collision_pairs
0.003332,3.332000,117.000,18.400000,1.294000,122.708492,3457,269,0,124,236,2032,9,0
0.016602,13.270000,117.000,18.400000,1.294000,122.712505,3458,269,0,123,233,2026,9,0
0.020075,3.473000,117.000,18.400000,1.294000,122.708492,3456,269,0,123,233,2026,9,0
0.033284,13.209000,117.000,18.400000,1.294000,122.709240,3456,269,0,123,233,2026,9,0
0.037473,4.189000,117.000,18.400000,1.294000,122.706139,3456,269,0,122,230,2020,9,0
0.050127,12.654000,117.000,18.400000,1.294000,122.699982,3453,266,0,121,230,2020,9,0
0.053787,3.660000,117.000,18.400000,1.294000,122.694168,3441,266,0,121,230,2020,9,0
0.066564,12.777000,117.000,18.400000,1.294000,122.694603,3441,266,0,122,230,2020,9,0
0.069942,3.378000,117.000,18.400000,1.294000,122.695053,3441,266,0,122,230,2020,9,0
0.082981,13.039000,117.000,18.400000,1.294000,122.696678,3441,266,0,122,230,2020,9,0
0.087302,4.321000,117.000,18.400000,1.294000,122.698105,3441,266,0,122,230,2020,9,1
0.100020,12.718000,117.000,18.400000,1.294000,122.698540,3441,266,0,123,230,2020,9,1
0.103662,3.642000,117.000,18.400000,1.294000,122.704220,3457,265,0,123,230,2020,9,0
0.116683,13.021000,117.000,18.400000,1.294000,122.703182,3452,265,0,122,230,2020,9,0
0.125545,8.862000,117.000,18.400000,1.294000,122.703678,3452,265,0,122,230,2020,9,0
0.128092,2.547000,117.000,18.400000,1.294000,122.704113,3452,265,0,122,230,2020,9,0
0.142318,14.226000,117.000,18.400000,1.294000,122.704536,3452,265,0,122,230,2020,9,0
0.144738,2.420000,117.000,18.400000,1.294000,122.704971,3452,265,0,123,230,2020,9,0
0.158873,14.135000,117.000,18.400000,1.294000,122.707100,3455,265,0,123,230,2020,9,0
0.174173,15.300000,117.000,18.400000,1.294000,122.995441,3640,322,0,155,302,2164,9,0
0.178070,3.897000,117.000,18.400000,1.294000,122.981274,3640,322,0,120,270,2100,9,0
0.192049,13.979000,117.000,18.400000,1.294000,122.984386,3640,322,0,126,276,2112,9,0
0.194802,2.753000,117.000,18.400000,1.294000,122.976536,3625,322,0,126,276,2112,9,0
0.208723,13.921000,117.000,18.400000,1.294000,122.975708,3628,322,0,120,270,2100,9,0
0.216648,7.925000,117.000,18.400000,1.294000,122.976143,3628,322,0,120,270,2100,9,0
0.220280,3.632000,117.000,18.400000,1.294000,122.976578,3628,322,0,120,270,2100,9,0
0.233010,12.730000,117.000,18.400000,1.294000,122.976955,3628,322,0,120,270,2100,9,0
0.236677,3.667000,117.000,18.400000,1.294000,122.977463,3628,322,0,120,270,2100,9,0
0.249998,13.321000,117.000,18.400000,1.294000,122.982063,3628,322,0,120,270,2100,9,0
0.253551,3.553000,117.000,18.400000,1.294000,122.984169,3631,322,0,120,270,2100,9,0
0.266701,13.150000,117.000,18.400000,1.294000,122.984657,3631,322,0,121,270,2100,9,0
0.270234,3.533000,117.000,18.400000,1.294000,122.985092,3631,322,0,120,269,2098,9,0
0.282983,12.749000,117.000,18.400000,1.294000,122.985527,3631,322,0,120,269,2098,9,0
0.287770,4.787000,117.000,18.400000,1.294000,122.986015,3631,322,0,120,269,2098,9,0
0.300118,12.348000,117.000,18.400000,1.294000,122.983891,3627,322,0,120,269,2098,9,0
0.303989,3.871000,117.000,18.400000,1.294000,122.984325,3627,322,0,118,233,2026,9,0
