elapsed_s,frame_ms,engine_fps,process_ms,physics_ms,memory_mib,objects,nodes,orphans,draw_calls,render_objects,primitives,physics_objects,collision_pairs
0.001425,1.425000,984.000,10.017000,0.674000,122.540372,3472,240,0,110,224,2036,9,0
0.002501,1.076000,984.000,10.017000,0.674000,122.544438,3473,240,0,110,224,2036,9,0
0.003558,1.057000,984.000,10.017000,0.674000,122.544881,3473,240,0,110,224,2036,9,0
0.004619,1.061000,984.000,10.017000,0.674000,122.545629,3473,240,0,110,224,2036,9,0
0.005646,1.027000,984.000,10.017000,0.674000,122.546659,3473,240,0,110,224,2036,9,0
0.006697,1.051000,984.000,10.017000,0.674000,122.547116,3473,240,0,110,224,2036,9,0
0.007722,1.025000,984.000,10.017000,0.674000,122.548444,3473,240,0,110,224,2036,9,0
0.008792,1.070000,984.000,10.017000,0.674000,122.548879,3473,240,0,110,224,2036,9,0
0.009825,1.033000,984.000,10.017000,0.674000,122.549344,3473,240,0,110,224,2036,9,0
0.010872,1.047000,984.000,10.017000,0.674000,122.550969,3473,240,0,110,224,2036,9,0
0.011913,1.041000,984.000,10.017000,0.674000,122.551404,3473,240,0,110,224,2036,9,0
0.012961,1.048000,984.000,10.017000,0.674000,122.551839,3473,240,0,110,224,2036,9,0
0.014050,1.089000,984.000,10.017000,0.674000,122.552320,3473,240,0,110,224,2036,9,0
0.015136,1.086000,984.000,10.017000,0.674000,122.554482,3473,240,0,110,224,2036,9,0
0.016179,1.043000,984.000,10.017000,0.674000,122.554917,3473,240,0,110,224,2036,9,0
0.017582,1.403000,984.000,10.017000,0.674000,122.555352,3473,240,0,110,224,2036,9,0
0.018697,1.115000,984.000,10.017000,0.674000,122.561791,3483,240,0,110,224,2036,9,0
0.019749,1.052000,984.000,10.017000,0.674000,122.562226,3483,240,0,110,224,2036,9,0
0.020788,1.039000,984.000,10.017000,0.674000,122.562730,3483,240,0,110,224,2036,9,0
0.021822,1.034000,984.000,10.017000,0.674000,122.565843,3483,240,0,110,224,2036,9,0
0.022872,1.050000,984.000,10.017000,0.674000,122.566278,3483,240,0,110,224,2036,9,0
0.023923,1.051000,984.000,10.017000,0.674000,122.566712,3483,240,0,110,224,2036,9,0
0.024972,1.049000,984.000,10.017000,0.674000,122.567147,3483,240,0,110,224,2036,9,0
0.026026,1.054000,984.000,10.017000,0.674000,122.567582,3483,240,0,110,224,2036,9,0
0.027097,1.071000,984.000,10.017000,0.674000,122.568017,3483,240,0,110,224,2036,9,0
0.028279,1.182000,984.000,10.017000,0.674000,122.568452,3483,240,0,110,224,2036,9,0
0.029579,1.300000,984.000,10.017000,0.674000,122.568887,3483,240,0,110,224,2036,9,0
