elapsed_s,frame_ms,engine_fps,process_ms,physics_ms,memory_mib,objects,nodes,orphans,draw_calls,render_objects,primitives,physics_objects,collision_pairs
0.005926,5.926000,78.000,192.881000,6.308000,122.880288,3820,563,0,226,439,3482,49,0
0.018615,12.689000,78.000,192.881000,6.308000,122.853456,3818,563,0,226,439,3482,49,0
0.024373,5.758000,78.000,192.881000,6.308000,122.853898,3818,563,0,226,439,3482,49,0
0.035508,11.135000,78.000,192.881000,6.308000,122.852944,3815,563,0,226,439,3482,49,0
0.041148,5.640000,78.000,192.881000,6.308000,122.853974,3815,563,0,227,439,3482,49,0
0.053744,12.596000,78.000,192.881000,6.308000,122.854482,3815,563,0,227,439,3482,49,0
0.059587,5.843000,78.000,192.881000,6.308000,122.855809,3815,563,0,227,439,3482,49,0
0.070208,10.621000,78.000,192.881000,6.308000,122.854585,3812,563,0,227,439,3482,49,0
0.082846,12.638000,78.000,192.881000,6.308000,122.855111,3812,563,0,227,439,3482,49,0
0.089448,6.602000,78.000,192.881000,6.308000,122.862741,3822,563,0,227,439,3482,49,0
0.102073,12.625000,78.000,192.881000,6.308000,122.863191,3822,563,0,227,439,3482,49,0
0.108260,6.187000,78.000,192.881000,6.308000,122.863626,3822,563,0,227,439,3482,49,0
0.120657,12.397000,78.000,192.881000,6.308000,122.864049,3822,563,0,227,439,3482,49,0
0.133022,12.365000,78.000,192.881000,6.308000,122.866269,3822,563,0,227,439,3482,49,0
0.139314,6.292000,78.000,192.881000,6.308000,122.866704,3822,563,0,227,439,3482,49,0
0.380083,240.769000,78.000,192.881000,6.308000,123.010812,3960,572,0,218,467,3538,49,0
0.413267,33.184000,78.000,192.881000,6.308000,123.016191,3969,572,0,238,487,3578,49,0
0.426090,12.823000,78.000,192.881000,6.308000,122.896054,3853,572,0,214,429,3462,49,0
0.437981,11.891000,78.000,192.881000,6.308000,122.896523,3853,572,0,215,429,3462,49,0
0.449142,11.161000,78.000,192.881000,6.308000,122.898965,3853,572,0,215,429,3462,49,0
0.455245,6.103000,78.000,192.881000,6.308000,122.894258,3844,572,0,214,428,3460,49,0
0.467270,12.025000,78.000,192.881000,6.308000,122.898000,3850,572,0,212,426,3456,49,0
0.472833,5.563000,78.000,192.881000,6.308000,122.898400,3850,572,0,212,426,3456,49,0
0.485752,12.919000,78.000,192.881000,6.308000,122.891747,3852,568,0,211,425,3454,49,0
0.492121,6.369000,78.000,192.881000,6.308000,122.887834,3845,568,0,211,425,3454,49,0
0.504764,12.643000,78.000,192.881000,6.308000,122.888268,3845,568,0,209,423,3450,49,0
0.517771,13.007000,78.000,192.881000,6.308000,122.888646,3845,568,0,208,422,3448,49,0
0.524004,6.233000,78.000,192.881000,6.308000,122.873654,3836,563,0,207,421,3446,49,0
0.543192,19.188000,78.000,192.881000,6.308000,122.911820,3826,563,0,230,464,3532,49,0
0.549633,6.441000,78.000,192.881000,6.308000,122.892800,3826,563,0,190,424,3452,49,0
0.561569,11.936000,78.000,192.881000,6.308000,122.893220,3826,563,0,190,424,3452,49,0
0.572313,10.744000,78.000,192.881000,6.308000,122.893640,3826,563,0,190,424,3452,49,0
0.578514,6.201000,78.000,192.881000,6.308000,122.894074,3826,563,0,190,424,3452,49,0
0.590638,12.124000,78.000,192.881000,6.308000,122.889573,3817,563,0,190,424,3452,49,0
0.596549,5.911000,78.000,192.881000,6.308000,122.890008,3817,563,0,190,424,3452,49,0
0.608441,11.892000,78.000,192.881000,6.308000,122.890412,3817,563,0,190,424,3452,49,0
0.614672,6.231000,71.000,206.439000,6.802000,122.890847,3817,563,0,190,424,3452,49,0
0.625792,11.120000,71.000,206.439000,6.802000,122.891252,3817,563,0,190,424,3452,49,0
0.636687,10.895000,71.000,206.439000,6.802000,122.891702,3817,563,0,190,424,3452,49,0
0.642611,5.924000,71.000,206.439000,6.802000,122.892137,3817,563,0,190,424,3452,49,0
0.654618,12.007000,71.000,206.439000,6.802000,122.894071,3817,563,0,190,424,3452,49,2
0.660486,5.868000,71.000,206.439000,6.802000,122.894666,3817,563,0,190,424,3452,49,2
0.673348,12.862000,71.000,206.439000,6.802000,122.905614,3823,562,0,190,424,3452,49,6
0.685499,12.151000,71.000,206.439000,6.802000,122.909234,3830,561,0,190,403,3410,49,6
0.691505,6.006000,71.000,206.439000,6.802000,122.906411,3825,561,0,190,403,3410,49,6
0.705549,14.044000,71.000,206.439000,6.802000,122.879884,3861,555,0,190,403,3410,49,0
0.711695,6.146000,71.000,206.439000,6.802000,122.861001,3831,555,0,195,403,3410,49,0
0.723915,12.220000,71.000,206.439000,6.802000,122.858148,3825,555,0,195,403,3410,49,0
0.729678,5.763000,71.000,206.439000,6.802000,122.858582,3825,555,0,195,403,3410,49,0
0.741914,12.236000,71.000,206.439000,6.802000,122.859048,3825,555,0,196,403,3410,49,0
