elapsed_s,frame_ms,engine_fps,process_ms,physics_ms,memory_mib,objects,nodes,orphans,draw_calls,render_objects,primitives,physics_objects,collision_pairs
0.003498,3.498000,120.000,14.146000,2.892000,122.568291,3424,247,0,94,203,1994,9,0
0.016569,13.071000,120.000,14.146000,2.892000,122.572357,3425,247,0,95,203,1994,9,0
0.020487,3.918000,120.000,14.146000,2.892000,122.572784,3425,247,0,95,203,1994,9,0
0.033200,12.713000,120.000,14.146000,2.892000,122.573532,3425,247,0,95,203,1994,9,0
0.036371,3.171000,120.000,14.146000,2.892000,122.576172,3428,247,0,95,203,1994,9,0
0.050030,13.659000,120.000,14.146000,2.892000,122.576576,3428,247,0,94,202,1992,9,0
0.053233,3.203000,120.000,14.146000,2.892000,122.573456,3426,247,0,93,199,1986,9,0
0.066413,13.180000,120.000,14.146000,2.892000,122.567276,3423,244,0,93,199,1986,9,0
0.070082,3.669000,120.000,14.146000,2.892000,122.557495,3408,244,0,93,199,1986,9,0
0.083170,13.088000,120.000,14.415000,1.528000,122.559120,3408,244,0,93,199,1986,9,0
0.086213,3.043000,120.000,14.415000,1.528000,122.559505,3408,244,0,93,199,1986,9,0
0.099874,13.661000,120.000,14.415000,1.528000,122.559940,3408,244,0,92,199,1986,9,0
0.103768,3.894000,120.000,14.415000,1.528000,122.561291,3408,244,0,92,199,1986,9,1
0.116578,12.810000,120.000,14.415000,1.528000,122.563511,3408,244,0,92,199,1986,9,1
0.120131,3.553000,120.000,14.415000,1.528000,122.563251,3414,243,0,92,199,1986,9,0
0.133132,13.001000,120.000,14.415000,1.528000,122.566433,3419,243,0,92,199,1986,9,0
0.136353,3.221000,120.000,14.415000,1.528000,122.566868,3419,243,0,92,199,1986,9,0
0.150029,13.676000,120.000,14.415000,1.528000,122.567303,3419,243,0,92,199,1986,9,0
0.153450,3.421000,120.000,14.415000,1.528000,122.569489,3422,243,0,92,199,1986,9,0
0.166626,13.176000,120.000,14.415000,1.528000,122.572544,3422,243,0,93,199,1986,9,0
0.170360,3.734000,120.000,14.415000,1.528000,122.572960,3422,243,0,93,199,1986,9,0
0.183140,12.780000,120.000,14.415000,1.528000,122.573338,3422,243,0,93,199,1986,9,0
0.193195,10.055000,120.000,14.415000,1.528000,122.844776,3592,300,0,138,267,2122,9,0
0.199746,6.551000,120.000,14.415000,1.528000,122.853954,3592,300,0,151,291,2170,9,0
0.202358,2.612000,120.000,14.415000,1.528000,122.843781,3592,300,0,129,265,2118,9,0
0.216547,14.189000,120.000,14.415000,1.528000,122.844215,3592,300,0,129,265,2118,9,0
0.219553,3.006000,120.000,14.415000,1.528000,122.851192,3598,300,0,135,271,2130,9,0
0.233114,13.561000,120.000,14.415000,1.528000,122.846210,3588,300,0,135,271,2130,9,0
0.236716,3.602000,120.000,14.415000,1.528000,122.848866,3588,300,0,131,267,2122,9,0
0.250073,13.357000,120.000,14.415000,1.528000,122.849300,3588,300,0,131,267,2122,9,0
0.253400,3.327000,120.000,14.415000,1.528000,122.849735,3588,300,0,131,267,2122,9,0
0.266577,13.177000,120.000,14.415000,1.528000,122.850113,3588,300,0,131,267,2122,9,0
0.270453,3.876000,120.000,14.415000,1.528000,122.848907,3585,300,0,131,267,2122,9,0
0.283065,12.612000,120.000,14.415000,1.528000,122.849342,3585,300,0,131,267,2122,9,0
0.286081,3.016000,120.000,14.415000,1.528000,122.849869,3585,300,0,130,266,2120,9,0
0.300027,13.946000,120.000,14.415000,1.528000,122.850304,3585,300,0,130,266,2120,9,0
0.303603,3.576000,120.000,14.415000,1.528000,122.850845,3585,300,0,130,266,2120,9,0
0.316628,13.025000,120.000,14.415000,1.528000,122.851280,3585,300,0,130,266,2120,9,0
0.319627,2.999000,120.000,14.415000,1.528000,122.849213,3581,300,0,130,266,2120,9,0
0.333091,13.464000,120.000,14.415000,1.528000,122.849594,3581,300,0,128,248,2084,9,0
0.336337,3.246000,120.000,14.415000,1.528000,122.865005,3598,304,0,128,248,2084,9,0
0.350006,13.669000,120.000,14.415000,1.528000,122.866024,3598,304,0,130,250,2088,9,0
0.353597,3.591000,120.000,14.415000,1.528000,122.856350,3598,304,0,130,250,2088,9,0
0.366617,13.020000,120.000,14.415000,1.528000,122.856785,3598,304,0,128,248,2084,9,0
0.370137,3.520000,120.000,14.415000,1.528000,122.857220,3598,304,0,128,248,2084,9,0
0.383281,13.144000,120.000,14.415000,1.528000,122.857655,3598,304,0,127,247,2082,9,0
0.386601,3.320000,120.000,14.415000,1.528000,122.842979,3590,301,0,127,247,2082,9,0
0.400045,13.444000,120.000,14.415000,1.528000,122.839722,3584,301,0,128,247,2082,9,0
0.403543,3.498000,120.000,14.415000,1.528000,122.840111,3584,301,0,128,247,2082,9,0
0.416680,13.137000,120.000,14.415000,1.528000,122.837044,3578,301,0,128,247,2082,9,0
0.419710,3.030000,120.000,14.415000,1.528000,122.851086,3585,305,0,127,246,2080,9,0
0.433204,13.494000,120.000,14.415000,1.528000,122.852150,3585,305,0,127,248,2084,9,0
0.437088,3.884000,120.000,14.415000,1.528000,122.852581,3585,305,0,125,246,2080,9,0
0.449799,12.711000,120.000,14.415000,1.528000,122.853016,3585,305,0,124,245,2078,9,0
0.453357,3.558000,120.000,14.415000,1.528000,122.839722,3575,301,0,124,245,2078,9,0
0.466606,13.249000,120.000,14.415000,1.528000,122.835808,3568,301,0,124,245,2078,9,0
