elapsed_s,frame_ms,engine_fps,process_ms,physics_ms,memory_mib,objects,nodes,orphans,draw_calls,render_objects,primitives,physics_objects,collision_pairs
0.003090,3.090000,120.000,14.932000,0.030000,113.378481,2244,43,0,23,88,176,0,0
0.016879,13.789000,120.000,14.932000,0.030000,113.382490,2245,43,0,23,88,176,0,0
0.020190,3.311000,120.000,14.932000,0.030000,113.382933,2245,43,0,23,88,176,0,0
0.033554,13.364000,120.000,14.932000,0.030000,113.383623,2245,43,0,23,88,176,0,0
0.036561,3.007000,120.000,14.932000,0.030000,113.384653,2245,43,0,23,88,176,0,0
0.049954,13.393000,120.000,14.932000,0.030000,113.385111,2245,43,0,23,88,176,0,0
0.052839,2.885000,120.000,14.932000,0.030000,113.386438,2245,43,0,23,88,176,0,0
0.067535,14.696000,120.000,14.932000,0.030000,113.386873,2245,43,0,23,88,176,0,0
0.070423,2.888000,120.000,14.932000,0.030000,113.387339,2245,43,0,23,88,176,0,0
0.083521,13.098000,120.000,14.932000,0.030000,113.388964,2245,43,0,23,88,176,0,0
0.086493,2.972000,120.000,14.932000,0.030000,113.389399,2245,43,0,23,88,176,0,0
0.100072,13.579000,120.000,14.932000,0.030000,113.389833,2245,43,0,23,88,176,0,0
0.103472,3.400000,120.000,14.932000,0.030000,113.390314,2245,43,0,23,88,176,0,0
0.116917,13.445000,120.000,14.932000,0.030000,113.392534,2245,43,0,23,88,176,0,0
0.120161,3.244000,120.000,14.932000,0.030000,113.392969,2245,43,0,23,88,176,0,0
0.133486,13.325000,120.000,14.932000,0.030000,113.393404,2245,43,0,23,88,176,0,0
0.136529,3.043000,120.000,14.932000,0.030000,113.393839,2245,43,0,23,88,176,0,0
0.150207,13.678000,120.000,14.932000,0.030000,113.394274,2245,43,0,23,88,176,0,0
0.153390,3.183000,120.000,14.932000,0.030000,113.394777,2245,43,0,23,88,176,0,0
0.167029,13.639000,120.000,14.932000,0.030000,113.397833,2245,43,0,23,88,176,0,0
0.170090,3.061000,120.000,14.932000,0.030000,113.398268,2245,43,0,23,88,176,0,0
0.183465,13.375000,120.000,14.932000,0.030000,113.398645,2245,43,0,23,88,176,0,0
0.186910,3.445000,120.000,14.932000,0.030000,113.399080,2245,43,0,23,88,176,0,0
0.200027,13.117000,120.000,14.932000,0.030000,113.399458,2245,43,0,23,88,176,0,0
