elapsed_s,frame_ms,engine_fps,process_ms,physics_ms,memory_mib,objects,nodes,orphans,draw_calls,render_objects,primitives,physics_objects,collision_pairs
0.002055,2.055000,111.000,44.532000,1.881000,122.438017,3746,540,0,182,387,3378,49,0
0.016397,14.342000,111.000,44.532000,1.881000,122.442099,3747,540,0,181,386,3376,49,0
0.018478,2.081000,111.000,44.532000,1.881000,122.432138,3743,536,0,179,385,3374,49,0
0.033086,14.608000,111.000,44.532000,1.881000,122.428492,3736,536,0,179,385,3374,49,0
0.035167,2.081000,111.000,44.532000,1.881000,122.429522,3736,536,0,179,385,3374,49,0
0.049766,14.599000,111.000,44.532000,1.881000,122.433321,3742,536,0,177,383,3370,49,0
0.051989,2.223000,111.000,44.532000,1.881000,122.434565,3742,536,0,176,382,3368,49,0
0.066748,14.759000,111.000,44.532000,1.881000,122.421003,3736,531,0,175,381,3366,49,0
0.069217,2.469000,111.000,44.532000,1.881000,122.415152,3726,531,0,175,381,3366,49,0
0.083523,14.306000,111.000,44.532000,1.881000,122.416651,3726,531,0,175,381,3366,49,0
0.088312,4.789000,111.000,44.532000,1.881000,122.470625,3728,531,0,217,444,3492,49,0
0.099595,11.283000,111.000,44.532000,1.881000,122.471029,3728,531,0,191,418,3440,49,0
0.102420,2.825000,111.000,44.532000,1.881000,122.457224,3725,531,0,191,418,3440,49,0
0.116334,13.914000,111.000,44.532000,1.881000,122.461103,3728,531,0,191,418,3440,49,0
0.119107,2.773000,111.000,44.532000,1.881000,122.461538,3728,531,0,191,418,3440,49,0
0.132901,13.794000,111.000,44.532000,1.881000,122.463598,3731,531,0,191,418,3440,49,0
0.140452,7.551000,111.000,44.532000,1.881000,122.460752,3725,531,0,191,418,3440,49,0
0.144345,3.893000,111.000,44.532000,1.881000,122.462778,3728,531,0,191,418,3440,49,0
0.156633,12.288000,111.000,44.532000,1.881000,122.463282,3728,531,0,191,418,3440,49,0
0.166226,9.593000,111.000,44.532000,1.881000,122.471392,3737,531,0,191,418,3440,49,0
0.168988,2.762000,111.000,44.532000,1.881000,122.471827,3737,531,0,191,418,3440,49,0
0.183539,14.551000,111.000,44.532000,1.881000,122.596724,3820,563,0,191,418,3440,49,0
0.186345,2.806000,111.000,44.532000,1.881000,122.602972,3820,563,0,199,434,3472,49,0
0.199530,13.185000,111.000,44.532000,1.881000,122.603365,3820,563,0,199,434,3472,49,0
0.202464,2.934000,111.000,44.532000,1.881000,122.603765,3820,563,0,200,434,3472,49,0
0.216305,13.841000,111.000,44.532000,1.881000,122.604261,3820,563,0,200,434,3472,49,0
0.219088,2.783000,111.000,44.532000,1.881000,122.604696,3820,563,0,200,434,3472,49,0
0.232778,13.690000,111.000,44.532000,1.881000,122.606928,3823,563,0,199,413,3430,49,0
0.235406,2.628000,111.000,44.532000,1.881000,122.611475,3823,563,0,199,413,3430,49,0
0.249788,14.382000,111.000,44.532000,1.881000,122.609129,3824,563,0,199,413,3430,49,0
0.252487,2.699000,111.000,44.532000,1.881000,122.580770,3824,563,0,199,413,3430,49,0
0.266404,13.917000,111.000,44.532000,1.881000,122.581259,3824,563,0,199,413,3430,49,0
0.268555,2.151000,111.000,44.532000,1.881000,122.581694,3824,563,0,199,413,3430,49,0
