elapsed_s,frame_ms,engine_fps,process_ms,physics_ms,memory_mib,objects,nodes,orphans,draw_calls,render_objects,primitives,physics_objects,collision_pairs
0.002310,2.310000,117.000,21.855000,1.191000,122.493359,3446,237,0,102,215,2018,9,0
0.016554,14.244000,117.000,21.855000,1.191000,122.497368,3447,237,0,103,215,2018,9,0
0.018733,2.179000,117.000,21.855000,1.191000,122.497810,3447,237,0,103,215,2018,9,0
0.033395,14.662000,117.000,21.855000,1.191000,122.498505,3447,237,0,103,215,2018,9,0
0.035466,2.071000,117.000,21.855000,1.191000,122.495125,3445,237,0,101,209,2006,9,0
0.049930,14.464000,117.000,21.855000,1.191000,122.488968,3442,234,0,101,209,2006,9,0
0.052051,2.121000,117.000,21.855000,1.191000,122.483120,3430,234,0,101,209,2006,9,0
0.066650,14.599000,117.000,21.855000,1.191000,122.479389,3430,234,0,101,209,2006,9,0
0.068952,2.302000,117.000,21.855000,1.191000,122.481472,3433,234,0,101,209,2006,9,0
0.083315,14.363000,117.000,21.855000,1.191000,122.483097,3433,234,0,100,209,2006,9,0
0.085801,2.486000,118.000,19.997000,1.817000,122.484444,3433,234,0,100,209,2006,9,1
0.100011,14.210000,118.000,19.997000,1.817000,122.484879,3433,234,0,100,209,2006,9,1
0.102235,2.224000,118.000,19.997000,1.817000,122.484547,3439,233,0,100,209,2006,9,0
0.116894,14.659000,118.000,19.997000,1.817000,122.483509,3434,233,0,100,209,2006,9,0
0.118944,2.050000,118.000,19.997000,1.817000,122.489914,3444,233,0,100,209,2006,9,0
0.133380,14.436000,118.000,19.997000,1.817000,122.490349,3444,233,0,101,209,2006,9,0
0.135574,2.194000,118.000,19.997000,1.817000,122.490788,3444,233,0,101,209,2006,9,0
0.149953,14.379000,118.000,19.997000,1.817000,122.491222,3444,233,0,101,209,2006,9,0
0.152058,2.105000,118.000,19.997000,1.817000,122.491726,3444,233,0,101,209,2006,9,0
0.166735,14.677000,118.000,19.997000,1.817000,122.494839,3444,233,0,100,209,2006,9,0
0.169302,2.567000,118.000,19.997000,1.817000,122.680168,3564,281,0,100,209,2006,9,0
0.178589,9.287000,118.000,19.997000,1.817000,122.763557,3611,290,0,149,286,2160,9,0
0.191873,13.284000,118.000,19.997000,1.817000,122.763943,3611,290,0,149,286,2160,9,0
0.199829,7.956000,118.000,19.997000,1.817000,122.752705,3611,290,0,125,256,2100,9,0
0.202016,2.187000,118.000,19.997000,1.817000,122.754799,3614,290,0,125,256,2100,9,0
0.216759,14.743000,118.000,19.997000,1.817000,122.762695,3615,291,0,133,265,2118,9,0
0.219198,2.439000,118.000,19.997000,1.817000,122.754780,3600,291,0,132,265,2118,9,0
0.233369,14.171000,118.000,19.997000,1.817000,122.752403,3600,291,0,126,259,2106,9,0
0.235508,2.139000,118.000,19.997000,1.817000,122.757034,3600,291,0,126,259,2106,9,0
0.249978,14.470000,118.000,19.997000,1.817000,122.757469,3600,291,0,126,259,2106,9,0
0.252198,2.220000,118.000,19.997000,1.817000,122.757904,3600,291,0,126,259,2106,9,0
0.266736,14.538000,118.000,19.997000,1.817000,122.758339,3600,291,0,126,259,2106,9,0
0.269286,2.550000,118.000,19.997000,1.817000,122.758789,3600,291,0,125,258,2104,9,0
0.283415,14.129000,118.000,19.997000,1.817000,122.759224,3600,291,0,125,258,2104,9,0
0.285945,2.530000,118.000,19.997000,1.817000,122.759659,3600,291,0,125,258,2104,9,0
0.299973,14.028000,118.000,19.997000,1.817000,122.760094,3600,291,0,125,258,2104,9,0
0.302391,2.418000,118.000,19.997000,1.817000,122.758888,3597,291,0,125,258,2104,9,0
0.316707,14.316000,118.000,19.997000,1.817000,122.756821,3593,291,0,125,258,2104,9,0
0.319870,3.163000,118.000,19.997000,1.817000,122.776661,3612,295,0,124,245,2078,9,0
0.333412,13.542000,118.000,19.997000,1.817000,122.772999,3610,295,0,126,247,2082,9,0
0.336397,2.985000,118.000,19.997000,1.817000,122.771729,3607,295,0,126,247,2082,9,0
0.349998,13.601000,118.000,19.997000,1.817000,122.762619,3607,295,0,126,247,2082,9,0
0.352413,2.415000,118.000,19.997000,1.817000,122.769310,3607,295,0,125,244,2076,9,0
0.367090,14.677000,118.000,19.997000,1.817000,122.769745,3607,295,0,124,243,2074,9,0
0.371927,4.837000,118.000,19.997000,1.817000,122.759708,3602,292,0,124,243,2074,9,0
0.383712,11.785000,118.000,19.997000,1.817000,122.752178,3596,292,0,124,243,2074,9,0
0.388554,4.842000,118.000,19.997000,1.817000,122.752617,3596,292,0,124,243,2074,9,0
0.400246,11.692000,118.000,19.997000,1.817000,122.752960,3596,292,0,124,243,2074,9,0
0.404524,4.278000,118.000,19.997000,1.817000,122.765190,3600,296,0,124,243,2074,9,0
0.417050,12.526000,118.000,19.997000,1.817000,122.766312,3600,296,0,123,244,2076,9,0
0.421820,4.770000,118.000,19.997000,1.817000,122.766693,3600,296,0,123,244,2076,9,0
